617,T1059.001,G0080,Cobalt Group,Cobalt Group has used powershell.exe to download and execute scripts.[45][46][47][48][49][50]
618,T1059.001,S0154,Cobalt Strike,Cobalt Strike can execute a payload on a remote host with PowerShell. This technique does not write any data to disk.[51][52] Cobalt Strike can also use PowerSploit and other scripting frameworks to perform execution.[53][54][55][56]
619,T1059.001,S0126,ComRAT,ComRAT has used PowerShell to load itself every time a user logs in to the system. ComRAT can execute PowerShell scripts loaded into memory or from the file system.[57][58]
620,T1059.001,G0142,Confucius,Confucius has used PowerShell to execute malicious files and payloads.[59]
621,T1059.001,S0591,ConnectWise,ConnectWise can be used to execute PowerShell commands on target machines.[60]
622,T1059.001,G0052,CopyKittens,CopyKittens has used PowerShell Empire.[61]
623,T1059.001,S0488,CrackMapExec,CrackMapExec can execute PowerShell commands via WMI.[62]
624,T1059.001,S0625,Cuba,Cuba has been dropped onto systems and used for lateral movement via obfuscated PowerShell scripts.[63]
625,T1059.001,G0079,DarkHydrus,DarkHydrus leveraged PowerShell to download and execute additional scripts for execution.[64][65]
626,T1059.001,G0105,DarkVishnya,DarkVishnya used PowerShell to create shellcode loaders.[66]
627,T1059.001,S0673,DarkWatchman,DarkWatchman can execute PowerShell commands and has used PowerShell to execute a keylogger.[67]
628,T1059.001,G0009,Deep Panda,"Deep Panda has used PowerShell scripts to download and execute programs in memory, without writing to disk.[68]"
629,T1059.001,S0354,Denis,Denis has a version written in PowerShell.[23]
630,T1059.001,S0695,Donut,Donut can generate shellcode outputs that execute via PowerShell.[69]
631,T1059.001,S0186,DownPaper,DownPaper uses PowerShell for execution.[70]
632,T1059.001,G0035,Dragonfly,Dragonfly has used PowerShell scripts for execution.[71][72]
633,T1059.001,S0554,Egregor,Egregor has used an encoded PowerShell command by a service created by Cobalt Strike for lateral movement.[73]
634,T1059.001,S0367,Emotet,Emotet has used Powershell to retrieve the malicious payload and download additional resources like Mimikatz. [74][75][76][77][78]
635,T1059.001,S0363,Empire,Empire leverages PowerShell for the majority of its client-side agent tasks. Empire also contains the ability to conduct PowerShell remoting with the Invoke-PSRemoting module.[79][80]
636,T1059.001,S0512,FatDuke,FatDuke has the ability to execute PowerShell scripts.[81]
637,T1059.001,S0679,Ferocious,Ferocious can use PowerShell scripts for execution.[82]
638,T1059.001,G0051,FIN10,FIN10 uses PowerShell for execution as well as PowerShell Empire to establish persistence.[83][79]
639,T1059.001,G0037,FIN6,"FIN6 has used PowerShell to gain access to merchant's networks, and a Metasploit PowerShell module to download and execute shellcode and to set up a local listener.[84][85][86]"
640,T1059.001,G0046,FIN7,FIN7 used a PowerShell script to launch shellcode that retrieved an additional payload.[87][88][89]
641,T1059.001,G0061,FIN8,FIN8's malicious spearphishing payloads are executed as PowerShell. FIN8 has also used PowerShell for lateral movement and credential access.[90][91][92]
642,T1059.001,G0117,Fox Kitten,Fox Kitten has used PowerShell scripts to access credential data.[93]
643,T1059.001,G0101,Frankenstein,"Frankenstein has used PowerShell to run a series of base64-encoded commands, that acted as a stager and enumerated hosts.[94]"
644,T1059.001,G0093,GALLIUM,GALLIUM used PowerShell for execution to assist in lateral movement as well as for dumping credentials stored on compromised machines.[95]
645,T1059.001,G0084,Gallmaker,Gallmaker used PowerShell to download additional payloads and for execution.[96]
646,T1059.001,G0047,Gamaredon Group,Gamaredon Group has used obfuscated PowerShell scripts for staging.[97]
647,T1059.001,G0115,GOLD SOUTHFIELD,GOLD SOUTHFIELD has staged and executed PowerShell scripts on compromised hosts.[98]
648,T1059.001,G0078,Gorgon Group,Gorgon Group malware can use PowerShell commands to download and execute a payload and open a decoy document on the victim’s machine.[99]
649,T1059.001,S0417,GRIFFON,GRIFFON has used PowerShell to execute the Meterpreter downloader TinyMet.[100]
650,T1059.001,G0125,HAFNIUM,HAFNIUM has used the Exchange Power Shell module Set-OabVirtualDirectoryPowerShell to export mailbox data.[101][102]
651,T1059.001,S0151,HALFBAKED,HALFBAKED can execute PowerShell scripts.[87]
652,T1059.001,S0037,HAMMERTOSS,HAMMERTOSS is known to use PowerShell.[103]
653,T1059.001,S0499,Hancitor,Hancitor has used PowerShell to execute commands.[104]
654,T1059.001,S0170,Helminth,One version of Helminth uses a PowerShell script.[105]
655,T1059.001,G0100,Inception,Inception has used PowerShell to execute malicious commands and payloads.[106][107]
656,T1059.001,G0119,Indrik Spider,Indrik Spider has used PowerShell Empire for execution of malware.[108][109]
657,T1059.001,S0389,JCry,JCry has used PowerShell to execute payloads.[110]
658,T1059.001,S0648,JSS Loader,JSS Loader has the ability to download and execute PowerShell scripts.[111]
659,T1059.001,S0387,KeyBoy,KeyBoy uses PowerShell commands to download and execute payloads.[112]
660,T1059.001,S0526,KGH_SPY,KGH_SPY can execute PowerShell commands on the victim's machine.[113]
661,T1059.001,G0094,Kimsuky,Kimsuky has executed a variety of PowerShell scripts.[114][115][116][117]
662,T1059.001,S0250,Koadic,Koadic has used PowerShell to establish persistence.[118]
663,T1059.001,S0669,KOCTOPUS,KOCTOPUS has used PowerShell commands to download additional files.[118]
664,T1059.001,S0356,KONNI,KONNI used PowerShell to download and execute a specific 64-bit version of the malware.[119][120]
665,T1059.001,G0032,Lazarus Group,Lazarus Group has used PowerShell to execute commands and malicious code.[121][122]
666,T1059.001,G0140,LazyScripter,LazyScripter has used PowerShell scripts to execute malicious code.[118]
667,T1059.001,G0065,Leviathan,Leviathan has used PowerShell for execution.[123][124][125][126]
668,T1059.001,S0680,LitePower,LitePower can use a PowerShell script to execute commands.[82]
669,T1059.001,S0681,Lizar,Lizar has used PowerShell scripts.[127]
670,T1059.001,S0447,Lokibot,Lokibot has used PowerShell commands embedded inside batch scripts.[128]
671,T1059.001,G0059,Magic Hound,Magic Hound has used PowerShell for execution and privilege escalation.[129][130]
672,T1059.001,G0045,menuPass,menuPass uses PowerSploit to inject shellcode into PowerShell.[131][132]
673,T1059.001,S0688,Meteor,Meteor can use PowerShell commands to disable the network adapters on a victim machines.[133]
674,T1059.001,S0553,MoleNet,MoleNet can use PowerShell to set persistence.[134]
675,T1059.001,G0021,Molerats,Molerats used PowerShell implants on target machines.[135]
676,T1059.001,S0256,Mosquito,Mosquito can launch PowerShell Scripts.[136]
677,T1059.001,G0069,MuddyWater,MuddyWater has used PowerShell for execution.[137][138][139][140][141][142][143][144]
678,T1059.001,G0129,Mustang Panda,Mustang Panda has used malicious PowerShell scripts to enable execution.[145][146]
679,T1059.001,S0457,Netwalker,"Netwalker has been written in PowerShell and executed directly in memory, avoiding detection.[147][148]"
680,T1059.001,S0198,NETWIRE,The NETWIRE binary has been executed via PowerShell script.[149]
681,T1059.001,S0385,njRAT,njRAT has executed PowerShell commands via auto-run registry key persistence.[150]
682,T1059.001,G0133,Nomadic Octopus,Nomadic Octopus has used PowerShell for execution.[151]
683,T1059.001,G0049,OilRig,"OilRig has used PowerShell scripts for execution, including use of a macro to run a PowerShell command to decode file contents.[38][152][153]"
684,T1059.001,G0116,Operation Wocao,Operation Wocao has used PowerShell on compromised systems.[154]
685,T1059.001,S0352,OSX_OCEANLOTUS.D,OSX_OCEANLOTUS.D uses PowerShell scripts.[155]
686,T1059.001,G0040,Patchwork,"Patchwork used PowerSploit to download payloads, run a reverse shell, and execute malware on the victim's machine.[156][157]"
687,T1059.001,S0517,Pillowmint,Pillowmint has used a PowerShell script to install a shim database.[158]
688,T1059.001,G0033,Poseidon Group,The Poseidon Group's Information Gathering Tool (IGT) includes PowerShell components.[159]
689,T1059.001,S0150,POSHSPY,"POSHSPY uses PowerShell to execute various commands, one to execute its payload.[160]"
690,T1059.001,S0685,PowerPunch,PowerPunch has the ability to execute through PowerShell.[97]
691,T1059.001,S0441,PowerShower,PowerShower is a backdoor written in PowerShell.[106]
692,T1059.001,S0145,POWERSOURCE,POWERSOURCE is a PowerShell backdoor.[161][162]
693,T1059.001,S0194,PowerSploit,PowerSploit modules are written in and executed via PowerShell.[163][164]
694,T1059.001,S0393,PowerStallion,PowerStallion uses PowerShell loops to iteratively check for available commands in its OneDrive C2 server.[165]
695,T1059.001,S0223,POWERSTATS,POWERSTATS uses PowerShell for obfuscation and execution.[166][141][167]
696,T1059.001,S0371,POWERTON,POWERTON is written in PowerShell.[168]
697,T1059.001,S0184,POWRUNER,POWRUNER is written in PowerShell.[38]
698,T1059.001,S0613,PS1,PS1 can utilize a PowerShell loader.[169]
699,T1059.001,S0196,PUNCHBUGGY,PUNCHBUGGY has used PowerShell scripts.[170]
700,T1059.001,S0192,Pupy,Pupy has a module for loading and executing PowerShell scripts.[171]
701,T1059.001,S0583,Pysa,Pysa has used Powershell scripts to deploy its ransomware.[172]
702,T1059.001,S0650,QakBot,QakBot can use PowerShell to download and execute payloads.[173]
703,T1059.001,S0269,QUADAGENT,QUADAGENT uses PowerShell scripts for execution.[174]
704,T1059.001,S0241,RATANKBA,There is a variant of RATANKBA that uses a PowerShell script instead of the traditional PE form.[175][176]
705,T1059.001,S0511,RegDuke,RegDuke can extract and execute PowerShell scripts from C2 communications.[81]
706,T1059.001,S0379,Revenge RAT,Revenge RAT uses the PowerShell command Reflection.Assembly to load itself into memory to aid in execution.[177]
707,T1059.001,S0496,REvil,REvil has used PowerShell to delete volume shadow copies and download files.[178][179][180][181]
708,T1059.001,S0270,RogueRobin,"RogueRobin uses a command prompt to run a PowerShell script from Excel.[64] To assist in establishing persistence, RogueRobin creates %APPDATA%\OneDrive.bat and saves the following string to it:powershell.exe -WindowStyle Hidden -exec bypass -File ""%APPDATA%\OneDrive.ps1"".[182][64]"
709,T1059.001,G0034,Sandworm Team,Sandworm Team has used PowerShell scripts to run a credential harvesting tool in memory to evade defenses.[183][184]
710,T1059.001,S0053,SeaDuke,SeaDuke uses a module to execute Mimikatz with PowerShell to perform Pass the Ticket.[14]
711,T1059.001,S0382,ServHelper,ServHelper has the ability to execute a PowerShell script to get information from the infected host.[185]
712,T1059.001,S0546,SharpStage,SharpStage can execute arbitrary commands with PowerShell.[134][186]
713,T1059.001,S0450,SHARPSTATS,SHARPSTATS has the ability to employ a custom PowerShell script.[167]
714,T1059.001,G0121,Sidewinder,Sidewinder has used PowerShell to drop and execute malware loaders.[187]
715,T1059.001,G0091,Silence,Silence has used PowerShell to download and execute payloads.[188][189]
716,T1059.001,S0692,SILENTTRINITY,SILENTTRINITY can use PowerShell to execute commands.[190]
717,T1059.001,S0649,SMOKEDHAM,SMOKEDHAM can execute Powershell commands sent from its C2 server.[191]
718,T1059.001,S0273,Socksbot,Socksbot can write and execute PowerShell scripts.[157]
719,T1059.001,S0390,SQLRat,SQLRat has used PowerShell to create a Meterpreter session.[192]
720,T1059.001,G0038,Stealth Falcon,"Stealth Falcon malware uses PowerShell commands to perform various functions, including gathering system information via WMI and executing commands from its C2 server.[193]"
721,T1059.001,S0491,StrongPity,StrongPity can use PowerShell to add files to the Windows Defender exclusions list.[194]
722,T1059.001,G0062,TA459,TA459 has used PowerShell for execution of a payload.[195]
723,T1059.001,G0092,TA505,TA505 has used PowerShell to download and execute malware and reconnaissance scripts.[196][197][198][199]
724,T1059.001,G0139,TeamTNT,TeamTNT has executed PowerShell commands in batch scripts.[200]
725,T1059.001,G0088,TEMP.Veles,"TEMP.Veles has used a publicly-available PowerShell-based tool, WMImplant.[201] The group has also used PowerShell to perform Timestomping.[202]"
726,T1059.001,G0027,Threat Group-3390,Threat Group-3390 has used PowerShell for execution.[203][44]
727,T1059.001,G0076,Thrip,"Thrip leveraged PowerShell to run commands to download payloads, traverse the compromised networks, and carry out reconnaissance.[204]"
728,T1059.001,G0131,Tonto Team,Tonto Team has used PowerShell to download additional payloads.[205]
729,T1059.001,S0266,TrickBot,"TrickBot has been known to use PowerShell to download new payloads, open documents, and upload data to command and control servers. [206]"
730,T1059.001,G0010,Turla,"Turla has used PowerShell to execute commands/scripts, in some cases via a custom executable or code from Empire's PSInject.[207][165][208] Turla has also used PowerShell scripts to load and execute malware in memory."
731,T1059.001,S0386,Ursnif,Ursnif droppers have used PowerShell in download cradles to download and execute the malware's full executable payload.[209]
732,T1059.001,S0476,Valak,Valak has used PowerShell to download additional modules.[210]
733,T1059.001,S0670,WarzoneRAT,WarzoneRAT can use PowerShell to download files and execute commands.[211][212]
734,T1059.001,S0514,WellMess,WellMess can execute PowerShell scripts received from C2.[213][214]
735,T1059.001,S0689,WhisperGate,WhisperGate can use PowerShell to support multiple actions including execution and defense evasion.[215][216][217]
736,T1059.001,G0090,WIRTE,WIRTE has used PowerShell for script execution.[218]
737,T1059.001,G0102,Wizard Spider,Wizard Spider has used macros to execute PowerShell scripts to download malware on victim's machines.[219] It has also used PowerShell to execute commands and move laterally through a victim network.[220][221][222]
738,T1059.001,S0341,Xbash,Xbash can use scripts to invoke PowerShell to download a malicious PE executable or PE DLL for execution.[223]
739,T1059.001,S0330,Zeus Panda,Zeus Panda uses PowerShell to download and execute the payload.[224]
740,T1059.002,S0482,Bundlore,Bundlore can use AppleScript to inject malicious JavaScript into a browser.[5]
741,T1059.002,S0281,Dok,Dok uses AppleScript to create a login item for persistence.[6]
742,T1059.002,S0595,ThiefQuest,ThiefQuest uses AppleScript's osascript -e command to launch ThiefQuest's persistence via Launch Agent and Launch Daemon. [7]
743,T1059.003,S0065,4H RAT,4H RAT has the capability to create a remote shell.[2]
744,T1059.003,S0469,ABK,ABK has the ability to use cmd to run a Portable Executable (PE) on the compromised host.[3]
745,T1059.003,S0202,adbupd,adbupd can run a copy of cmd.exe.[4]
746,T1059.003,G0018,admin@338,"Following exploitation with LOWBALL malware, admin@338 actors created a file containing a list of commands to be executed on the compromised computer.[5]"
747,T1059.003,S0045,ADVSTORESHELL,ADVSTORESHELL can create a remote shell and run a given command.[6][7]
748,T1059.003,S0504,Anchor,Anchor has used cmd.exe to run its self deletion routine.[8]
749,T1059.003,G0006,APT1,"APT1 has used the Windows command shell to execute commands, and batch scripting to automate execution.[9]"
750,T1059.003,G0026,APT18,APT18 uses cmd.exe to execute commands on the victim’s machine.[10][11]
751,T1059.003,G0007,APT28,An APT28 loader Trojan uses a cmd.exe and batch script to run its payload.[12] The group has also used macros to execute payloads.[13][14][15][16]
752,T1059.003,G0016,APT29,APT29 used cmd.exe to execute commands on remote machines.[17][18]
753,T1059.003,G0022,APT3,"An APT3 downloader uses the Windows command ""cmd.exe"" /C whoami. The group also uses a tool to execute commands on remote computers.[19][20]"
754,T1059.003,G0050,APT32,APT32 has used cmd.exe for execution.[21]
755,T1059.003,G0067,APT37,APT37 has used the command-line interface.[22][23]
756,T1059.003,G0082,APT38,"APT38 has used a command-line tunneler, NACHOCHEESE, to give them shell access to a victim’s machine.[24]"
757,T1059.003,G0096,APT41,APT41 used cmd.exe /c to execute commands on remote machines.[25]APT41 used a batch file to install persistence for the Cobalt Strike BEACON loader.[26]
758,T1059.003,G0143,Aquatic Panda,Aquatic Panda has attempted and failed to run Bash commands on a Windows host by passing them to cmd /C.[27]
759,T1059.003,S0373,Astaroth,Astaroth spawns a CMD process to execute commands. [28]
760,T1059.003,S0347,AuditCred,AuditCred can open a reverse shell on the system to execute commands.[29]
761,T1059.003,S0638,Babuk,Babuk has the ability to use the command line to control execution on compromised hosts.[30][31]
762,T1059.003,S0414,BabyShark,BabyShark has used cmd.exe to execute commands.[32]
763,T1059.003,S0475,BackConfig,BackConfig can download and run batch files to execute commands on a compromised host.[33]
764,T1059.003,S0031,BACKSPACE,"Adversaries can direct BACKSPACE to execute from the command line on infected hosts, or have BACKSPACE create a reverse shell.[34]"
765,T1059.003,S0128,BADNEWS,BADNEWS is capable of executing commands via cmd.exe.[35][36]
766,T1059.003,S0234,Bandook,Bandook is capable of spawning a Windows command shell.[37][38]
767,T1059.003,S0239,Bankshot,Bankshot uses the command-line interface to execute arbitrary commands.[39][40]
768,T1059.003,S0534,Bazar,Bazar can launch cmd.exe to perform reconnaissance commands.[41][42]
769,T1059.003,S0470,BBK,BBK has the ability to use cmd to run a Portable Executable (PE) on the compromised host.[3]
770,T1059.003,S0017,BISCUIT,BISCUIT has a command to launch a command shell on the system.[43]
771,T1059.003,S0268,Bisonal,Bisonal has launched cmd.exe and used the ShellExecuteW() API function to execute commands on the system.[44][45][46]
772,T1059.003,S0069,BLACKCOFFEE,BLACKCOFFEE has the capability to create a reverse shell.[47]
773,T1059.003,S0564,BlackMould,BlackMould can run cmd.exe with parameters.[48]
774,T1059.003,S0520,BLINDINGCAN,BLINDINGCAN has executed commands via cmd.exe.[49]
775,T1059.003,G0108,Blue Mockingbird,Blue Mockingbird has used batch script files to automate execution and deployment of payloads.[50]
776,T1059.003,S0360,BONDUPDATER,BONDUPDATER can read batch commands in a file sent from its C2 server and execute them with cmd.exe.[51]
777,T1059.003,S0651,BoxCaon,"BoxCaon can execute arbitrary commands and utilize the ""ComSpec"" environment variable.[52]"
778,T1059.003,G0060,BRONZE BUTLER,BRONZE BUTLER has used batch scripts and the command-line interface for execution.[53]
779,T1059.003,S0025,CALENDAR,CALENDAR has a command to run cmd.exe to execute commands.[43]
780,T1059.003,S0030,Carbanak,Carbanak has a command to create a reverse shell.[54]
781,T1059.003,S0348,Cardinal RAT,Cardinal RAT can execute commands.[55]
782,T1059.003,S0462,CARROTBAT,CARROTBAT has the ability to execute command line arguments on a compromised host.[56]
783,T1059.003,S0572,Caterpillar WebShell,Caterpillar WebShell can run commands on the compromised asset with CMD functions.[57]
784,T1059.003,S0631,Chaes,Chaes has used cmd to execute tasks on the system.[58]
785,T1059.003,S0674,CharmPower,The C
786,T1059.003,G0114,Chimera,Chimera has used the Windows Command Shell and batch scripts for execution on compromised hosts.[60]
787,T1059.003,S0020,China Chopper,China Chopper's server component is capable of opening a command terminal.[61][62][63]
788,T1059.003,S0660,Clambling,Clambling can use cmd.exe for command execution.[64]
789,T1059.003,S0611,Clop,Clop can use cmd.exe to help execute commands on the system.[65]
790,T1059.003,S0106,cmd,cmd is used to execute programs and other actions at the command-line interface.[66]
791,T1059.003,G0080,Cobalt Group,Cobalt Group has used a JavaScript backdoor that is capable of launching cmd.exe to execute shell commands.[67] The group has used an exploit toolkit known as Threadkit that launches .bat files.[68][69][70][67][71][72]
792,T1059.003,S0154,Cobalt Strike,Cobalt Strike uses a command-line interface to interact with systems.[73][74][75]
793,T1059.003,S0338,Cobian RAT,Cobian RAT can launch a remote command shell interface for executing commands.[76]
794,T1059.003,S0369,CoinTicker,CoinTicker executes a bash script to establish a reverse shell.[77]
795,T1059.003,S0244,Comnie,Comnie executes BAT scripts.[78]
796,T1059.003,S0126,ComRAT,ComRAT has used cmd.exe to execute commands.[79]
797,T1059.003,S0575,Conti,Conti can utilize command line options to allow an attacker control over how it scans and encrypts files.[80]
798,T1059.003,S0046,CozyCar,A module in CozyCar allows arbitrary commands to be executed by invoking C:\Windows\System32\cmd.exe.[81]
799,T1059.003,S0115,Crimson,Crimson has the ability to execute commands with the COMSPEC environment variable.[82]
800,T1059.003,S0625,Cuba,Cuba has used cmd.exe /c and batch files for execution.[83]
801,T1059.003,G0070,Dark Caracal,Dark Caracal has used macros in Word documents that would download a second stage if executed.[84]
802,T1059.003,S0334,DarkComet,DarkComet can launch a remote shell to execute commands on the victim’s machine.[85]
803,T1059.003,G0012,Darkhotel,Darkhotel has dropped an mspaint.lnk shortcut to disk which launches a shell script that downloads and executes a file.[86]
804,T1059.003,S0673,DarkWatchman,DarkWatchman can use cmd.exe to execute commands.[87]
805,T1059.003,S0187,Daserf,Daserf can execute shell commands.[88][53]
806,T1059.003,S0243,DealersChoice,DealersChoice makes modifications to open-source scripts from GitHub and executes them on the victim’s machine.[89]
807,T1059.003,S0354,Denis,Denis can launch a remote shell to execute arbitrary commands on the victim’s machine.[90][21]
808,T1059.003,S0200,Dipsind,Dipsind can spawn remote shells.[4]
809,T1059.003,S0186,DownPaper,DownPaper uses the command line.[91]
810,T1059.003,G0035,Dragonfly,"Dragonfly has used various types of scripting to perform operations, including batch scripts.[92]"
811,T1059.003,S0547,DropBook,DropBook can execute arbitrary shell commands on the victims' machines.[93][94]
812,T1059.003,S0567,Dtrack,Dtrack has used cmd.exe to add a persistent service.[95]
813,T1059.003,S0593,ECCENTRICBANDWAGON,ECCENTRICBANDWAGON can use cmd to execute commands on a victim’s machine.[96]
814,T1059.003,S0554,Egregor,Egregor has used batch files for execution and can launch Internet Explorer from cmd.exe.[97][98]
815,T1059.003,S0082,Emissary,Emissary has the capability to create a remote shell and execute specified commands.[99]
816,T1059.003,S0367,Emotet,Emotet has used cmd.exe to run a PowerShell script. [100]
817,T1059.003,S0363,Empire,Empire has modules for executing scripts.[101]
818,T1059.003,S0634,EnvyScout,EnvyScout can use cmd.exe to execute malicious files on compromised hosts.[102]
819,T1059.003,S0396,EvilBunny,EvilBunny has an integrated scripting engine to download and execute Lua scripts.[103]
820,T1059.003,S0343,Exaramel for Windows,Exaramel for Windows has a command to launch a remote shell and executes commands on the victim’s machine.[104]
821,T1059.003,S0171,Felismus,Felismus uses command line for execution.[105]
822,T1059.003,S0267,FELIXROOT,"FELIXROOT executes batch scripts on the victim’s machine, and can launch a reverse shell for command execution.[106][107]"
823,T1059.003,G0051,FIN10,FIN10 has executed malicious .bat files containing PowerShell commands.[108]
824,T1059.003,G0037,FIN6,FIN6 has used kill.bat script to disable security tools.[109]
825,T1059.003,G0046,FIN7,FIN7 used the command prompt to launch commands on the victim’s machine.[110][111]
826,T1059.003,G0061,FIN8,FIN8 has used a Batch file to automate frequently executed post compromise cleanup activities.[112] FIN8 has also executed commands remotely via cmd.[113][114]
827,T1059.003,S0696,Flagpro,Flagpro can use cmd.exe to execute commands received from C2.[115]
828,T1059.003,G0117,Fox Kitten,Fox Kitten has used cmd.exe likely as a password changing mechanism.[116]
829,T1059.003,G0101,Frankenstein,"Frankenstein has run a command script to set up persistence as a scheduled task named ""WinUpdate"", as well as other encoded commands from the command-line.[117]"
830,T1059.003,G0093,GALLIUM,GALLIUM used the Windows command shell to execute commands.[118]
831,T1059.003,G0047,Gamaredon Group,Gamaredon Group has used various batch scripts to establish C2 and download additional files. Gamaredon Group's backdoor malware has also been written to a batch file.[119][120][121][122]
832,T1059.003,S0666,Gelsemium,Gelsemium can use a batch script to delete itself.[123]
833,T1059.003,S0249,Gold Dragon,Gold Dragon uses cmd.exe to execute commands for discovery.[124]
834,T1059.003,S0493,GoldenSpy,GoldenSpy can execute remote commands via the command-line interface.[125]
835,T1059.003,S0588,GoldMax,"GoldMax can spawn a command shell, and execute native commands.[126][127]"
836,T1059.003,S0477,Goopy,Goopy has the ability to use cmd.exe to execute commands passed from an Outlook C2 channel.[21]
837,T1059.003,G0078,Gorgon Group,Gorgon Group malware can use cmd.exe to download and execute payloads and to execute commands on the system.[128]
838,T1059.003,S0237,GravityRAT,GravityRAT executes commands remotely on the infected host.[129]
839,T1059.003,S0342,GreyEnergy,GreyEnergy uses cmd.exe to execute itself in-memory.[107]
840,T1059.003,S0632,GrimAgent,"GrimAgent can use the Windows Command Shell to execute commands, including its own removal.[130]"
841,T1059.003,S0132,H1N1,H1N1 kills and disables services by using cmd.exe.[131]
842,T1059.003,S0246,HARDRAIN,HARDRAIN uses cmd.exe to execute netshcommands.[132]
843,T1059.003,S0391,HAWKBALL,"HAWKBALL has created a cmd.exe reverse shell, executed commands, and uploaded output via the command line.[133]"
844,T1059.003,S0071,hcdLoader,hcdLoader provides command-line access to the compromised system.[134]
845,T1059.003,S0170,Helminth,Helminth can provide a remote shell. One version of Helminth uses batch scripting.[135]
846,T1059.003,S0697,HermeticWiper,HermeticWiper can use cmd.exe /Q/c move CSIDL_SYSTEM_DRIVE\temp\sys.tmp1 CSIDL_WINDOWS\policydefinitions\postgresql.exe 1> \\127.0.0.1\ADMIN$\_1636727589.6007507 2>&1 to deploy on an infected system.[136]
847,T1059.003,S0698,HermeticWizard,HermeticWizard can use cmd.exe for execution on compromised hosts.[136]
848,T1059.003,S0087,Hi-Zor,Hi-Zor has the ability to create a reverse shell.[137]
849,T1059.003,S0394,HiddenWasp,HiddenWasp uses a script to automate tasks on the victim's machine and to assist in execution.[138]
850,T1059.003,G0126,Higaisa,Higaisa used cmd.exe for execution.[139][140][141]
851,T1059.003,S0009,Hikit,Hikit has the ability to create a remote shell and run given commands.[142]
852,T1059.003,S0232,HOMEFRY,HOMEFRY uses a command-line interface.[143]
853,T1059.003,G0072,Honeybee,Several commands are supported by the Honeybee's implant via the command-line interface and there’s also a utility to execute any custom command on an infected endpoint.[144] Honeybee used batch scripting.[144]
854,T1059.003,S0376,HOPLIGHT,HOPLIGHT can launch cmd.exe to execute commands on the system.[145]
855,T1059.003,S0431,HotCroissant,HotCroissant can remotely open applications on the infected host with the ShellExecuteA command.[146]
856,T1059.003,S0070,HTTPBrowser,HTTPBrowser is capable of spawning a reverse shell on a victim.[147]
857,T1059.003,S0068,httpclient,httpclient opens cmd.exe on the victim.[2]
858,T1059.003,G0119,Indrik Spider,Indrik Spider has used batch scripts on victim's machines.[148]
859,T1059.003,S0259,InnaputRAT,InnaputRAT launches a shell to execute commands on the victim’s machine.[149]
860,T1059.003,S0260,InvisiMole,InvisiMole can launch a remote shell to execute commands.[150][151]
861,T1059.003,S0015,Ixeshe,Ixeshe is capable of executing commands via cmd.[152]
862,T1059.003,S0389,JCry,JCry has used cmd.exe to launch PowerShell.[153]
863,T1059.003,S0044,JHUHUGIT,JHUHUGIT uses a .bat file to execute a .dll.[13]
864,T1059.003,S0201,JPIN,JPIN can use the command-line utility cacls.exe to change file permissions.[4]
865,T1059.003,S0283,jRAT,jRAT has command line access.[154]
866,T1059.003,S0088,Kasidet,Kasidet can execute commands using cmd.exe.[155]
867,T1059.003,S0265,Kazuar,Kazuar uses cmd.exe to execute commands on the victim’s machine.[156]
868,T1059.003,G0004,Ke3chang,Ke3chang has used batch scripts in its malware to install persistence mechanisms.[157]
869,T1059.003,S0387,KeyBoy,KeyBoy can launch interactive shells for communicating with the victim machine.[158][159]
870,T1059.003,S0271,KEYMARBLE,KEYMARBLE can execute shell commands using cmd.exe.[160]
871,T1059.003,S0526,KGH_SPY,KGH_SPY has the ability to set a Registry key to run a cmd.exe command.[161]
872,T1059.003,G0094,Kimsuky,Kimsuky has executed Windows commands by using cmd and running batch scripts.[162][163]
873,T1059.003,S0250,Koadic,Koadic can open an interactive command-shell to perform command line functions on victim machines. Koadic performs most of its operations using Windows Script Host (Jscript) and to run arbitrary shellcode.[164][165]
874,T1059.003,S0669,KOCTOPUS,KOCTOPUS has used cmd.exe and batch files for execution.[165]
875,T1059.003,S0156,KOMPROGO,KOMPROGO is capable of creating a reverse shell.[166]
876,T1059.003,S0356,KONNI,KONNI has used cmd.exe to execute arbitrary commands on the infected host across different stages of the infection chain.[167][168][169]
877,T1059.003,G0032,Lazarus Group,Lazarus Group malware uses cmd.exe to execute commands on a compromised host.[170][171][172][173][174] A Destover-like variant used by Lazarus Group uses a batch file mechanism to delete its binaries from the system.[175]
878,T1059.003,G0140,LazyScripter,LazyScripter has used batch files to deploy open-source and multi-stage RATs.[165]
879,T1059.003,S0395,LightNeuron,LightNeuron is capable of executing commands via cmd.exe.[176]
880,T1059.003,S0211,Linfo,Linfo creates a backdoor through which remote attackers can start a remote shell.[177]
881,T1059.003,S0681,Lizar,Lizar has a command to open the command-line on the infected system.[178][179]
882,T1059.003,S0447,Lokibot,Lokibot has used cmd /c commands embedded within batch scripts.[180]
883,T1059.003,S0582,LookBack,LookBack executes the cmd.exe command.[181]
884,T1059.003,S0451,LoudMiner,LoudMiner used a batch script to run the Linux virtual machine as a service.[182]
885,T1059.003,S0532,Lucifer,Lucifer can issue shell commands to download and execute additional payloads.[183]
886,T1059.003,G0095,Machete,Machete has used batch files to initiate additional downloads of malicious files.[184]
887,T1059.003,G0059,Magic Hound,Magic Hound has used the command-line interface.[185]
